Timestamp,BTC,UNI,XMR,VET,USDT,BNB,ETH,MATIC,DOT,DOGE,XRP,SAND,SUSHI
14-07-2022,28560.004360902916,230.29301842462453,90.167635860112,111.56559645125246,57372.85675462837,1417.1427883058416,17936.886119900668,948.685911213462,352.70573829318477,390.71183020035664,1306.4517129517221,332.40383819156887,61.646473478419665
15-07-2022,28732.413536669937,427.4870983633621,75.24521775577004,97.30825999295017,55627.61772275524,1633.927510322331,16474.223860658738,1696.8742943491714,307.9598210872256,302.86461423901136,3450.936786437814,370.6459121491128,77.70542148067541
16-07-2022,46542.24837433238,239.45737358571586,101.23582679751514,89.7649257165745,48311.32614602206,1123.721133750862,16817.1949042499,1133.8936060782737,323.7953239091801,329.5905520231707,25137.30969736673,320.234375907867,76.9825588990984
17-07-2022,42051.10169479755,222.5941776158409,102.96075358147169,84.02092033169177,39784.55734826852,826.5941688395502,19025.831554912707,662.4914254414329,337.77308579517285,263.5646875038688,23310.36149152784,341.4690683182329,69.07094634356817
18-07-2022,29615.79446149923,144.57473206138962,72.22243450857506,88.8590707796708,97209.23686697979,945.7035670430394,15797.648344457473,864.6725927518868,285.75532644660365,249.81751656469902,62468.131981565355,281.58163258010796,50.78302970985112
19-07-2022,58636.73470548306,235.64056374255952,104.51212525222917,140.2473897570493,74599.47276212217,1682.9269130515963,26437.29005427533,2458.672615922494,577.567571127955,573.3765455853187,24287.013428885526,688.7815173848905,80.92377338163237
20-07-2022,57338.22336151413,295.89099699432376,153.19846313856183,170.2311533284521,76153.93799756937,1285.5261580200554,27749.085857707003,1329.3659842501231,746.2420753136312,550.9530329270701,15747.773889552813,825.3255472245796,101.65504309983478
21-07-2022,40775.71899379776,246.62656509647002,181.61915906486598,168.29713258823875,70821.02576434107,1605.1203434453298,21728.12638356131,1402.5003084881394,591.5719537072769,995.0169159124551,5943.471143920102,549.1946372870209,84.40989924881312
22-07-2022,63224.249257511285,209.5126578879522,176.7442550739371,115.80253905123014,59647.3107652657,1164.088486936362,19411.40508296741,1538.4843918398105,381.43889958744114,426.25800541786015,34998.98706188505,490.9663357892102,83.67672591341606
23-07-2022,40304.37330141499,154.07586842237,136.39323422374727,116.18414193092228,56089.0149342524,1090.0642498968377,18084.36873124277,999.6690232112846,409.9659473129851,370.7425002860777,12852.784687791933,374.0890869383701,78.74516835593721
24-07-2022,42519.262113153294,141.53424723314436,96.03311678792042,88.94300814711895,48176.45698633117,855.8978775834764,14901.008279154797,658.554964198076,316.7966530903046,301.8614102823096,22728.47618028815,298.9050864223595,64.82389401403015
25-07-2022,33108.91665905373,139.28270107177855,99.37770402739335,83.24943396115306,49823.29343456326,774.1996490594009,16058.33197802615,682.9722377800861,334.14123542908055,247.4800607144631,13511.649591251595,290.3858268813096,63.81859868478366
26-07-2022,42667.548128932234,297.7882200890492,107.18565791532151,91.94152886552352,57326.01450690179,1032.4638709487183,19852.493229276333,846.7357079923324,389.8259809307424,333.1007913714314,12266.428974382457,308.03468706504003,114.68680513312005
27-07-2022,53995.62003518145,224.1542405240415,152.14178366354227,80.16441663000157,55300.482214819465,903.4987159245186,17711.985937250436,747.0197776283136,355.89113967063514,307.6825878048506,28749.929057470315,249.83189627256965,100.14490230614872
28-07-2022,54498.28194445157,359.1566168765677,178.17889976594023,108.35516059124824,67731.13977219217,1505.190980643265,22792.557484269226,1202.5175148715994,476.7026920184064,388.42334679172905,25637.669862021947,350.42381886159893,88.37533169810588
29-07-2022,55609.6279806571,593.8727580076154,221.60685464614664,150.5259423448691,908986.9483682066,387.27296699822153,27508.245872984702,1740.8183776015032,731.958391065223,547.3337491275033,15143.779787628317,430.8806368478,152.77918083100639
30-07-2022,41089.335195639746,384.6730972032543,202.99643130359286,131.6312895131228,71040.85099863117,2732.5261256230756,21792.59823236492,1310.3224879726108,704.6248221397939,629.3407438681077,9366.962075838375,491.72781953127947,122.75447665746788
31-07-2022,62102.072346807785,254.0197134917234,155.53374465845934,139.2011569591295,54545.52344054871,1138.108421946806,14236.780342012004,753.9633326130923,652.0190845777812,679.1092665730131,37779.48382423274,420.8452627789044,117.00078242206885
01-08-2022,31786.729326443205,272.602890912076,129.24954274429467,128.8147362484099,50160.77189633053,1243.1251751129416,12894.604186287697,919.6999205487068,800.8551638112267,443.178697931631,11383.629246530496,342.57294261576993,92.79145822666455
02-08-2022,44489.771146510735,201.00581965928683,107.09322341639913,107.7742282539178,53506.28949641532,1311.2880135960827,15515.408282681605,685.5631117326592,637.0641083820357,432.1362144067208,20993.43381345899,310.6375868102474,55.90439076115254
03-08-2022,35151.09651675639,284.7055615946138,124.8209888991307,194.48471787836107,58434.15898797218,1867.1270152984753,19414.68613872405,686.5706600577307,616.0472275401912,368.4455908675518,9268.365393484775,323.58667643181747,73.72184121047493
04-08-2022,41334.593234075066,320.19918275512816,112.16824494846122,230.43263429338077,50576.62179381834,2208.1522741887948,15548.536682141968,505.2239177826032,497.36361725384273,326.1575549490543,18045.14348162729,257.9575991360973,83.36309897380588
05-08-2022,23624.874220429745,216.52601696338155,111.04400163265117,140.54210384649556,47087.5137860626,2007.1967028573215,14074.560038427648,422.079968928195,370.6646037015763,300.21827487645396,1009.220096721869,315.8705334534014,86.28030170703248
06-08-2022,27040.190909828074,173.6922662599186,95.42140022524195,153.1322975431765,51657.46459789725,1694.8150488307606,17717.47572824365,524.5990281945226,493.50957210535455,379.38990241666176,1083.0813629394202,287.9784055189345,77.86267962649141
07-08-2022,14439.69427114074,108.88235958501556,84.28341330032914,98.94931103321558,36100.819178885475,1199.9100731599267,11231.10324436643,324.82839226107103,359.90689847795363,312.5528309479271,528.4746922605269,227.4369656810388,42.141738767582915
08-08-2022,14324.042469270955,83.7456048701111,141.6233390812287,84.46648925815703,31965.80574783917,524.2590398295711,9464.715954716836,250.57035895345336,316.7919515772106,195.7609255227399,558.4519870240587,156.96137790172335,38.176651933358315
09-08-2022,27756.736787028625,150.50372816245329,121.97694899218509,113.98920521667789,51732.93351128372,946.1661658398058,15566.998953351176,443.9709261442406,680.4609857296546,390.1762933336786,1138.6991489583206,310.9026742050829,50.035339999106625
10-08-2022,29738.06933777638,147.77891476458746,110.44215450619218,107.33394642792236,46268.391132190336,1186.8363061700502,24284.375402607096,3368.897069989546,1793.7717268006395,620.5381408961928,3343.0315767911216,304.44696742767303,58.84130620163551
11-08-2022,32215.976525650152,195.43273472839738,150.35828049957738,170.63874292045313,58980.574520077585,247.6422959922279,21699.44204907331,456.0594997362767,821.0492808519103,473.7874910608855,1239.7632182306043,342.22731674341765,97.08807924154605
12-08-2022,33892.871243716596,195.00650257989432,161.557975584054,155.20824807542166,62752.8783571193,465.3529854846385,21837.06806982725,421.47695058586083,666.1880980228884,601.345664785982,1216.9216261301844,357.338879108437,93.90591093500348
13-08-2022,25195.193357103275,131.77440301577025,120.88334752036047,115.5446752183459,46371.78646818651,982.278102740495,15849.264839752772,292.3839740044129,536.717872361275,350.0558595762697,1018.9327192623654,261.98667838950405,55.80904429141667
14-08-2022,22240.559959522096,121.40678266482568,99.89609008358848,87.45536500443139,43537.34274904279,991.5027752308839,14816.74516091679,919.6591388043099,349.2777130658586,429.53137480676554,661.9945159927042,325.08614124364743,37.883900545412914
15-08-2022,21287.616855704495,169.8233293551214,82.45564485408823,98.86906390597507,44885.26323504348,943.3923809953665,12172.210305158233,567.9620350532418,410.2182675534377,1472.1691648825501,850.8318538594449,513.084023929063,53.7839028808134
16-08-2022,33404.81250780541,171.8305460658413,101.69912653963493,101.46410084945771,57625.41232161975,1029.6212796704529,18310.871317455876,526.6256602692065,443.74860891429574,881.087003278233,1162.1938274376662,464.10720561716386,62.59075912869816
17-08-2022,24971.300201368165,145.5406395649854,137.0238584652644,79.91556779594531,48208.34989561974,1009.8085446032021,14240.23076188774,400.68778986937104,361.7839351648874,1907.9927369825043,1031.739476423797,319.3480217255466,44.273366146744806
18-08-2022,29567.403252001208,141.82968799111882,182.77136476999002,108.8223906841379,54358.38061631724,1199.7344594520664,18427.553152351742,464.6270171664412,434.7042890953314,987.896632125515,1563.237238528783,343.46737199177625,46.28090052153051
19-08-2022,20228.208349156568,131.67485423955395,131.1374237572894,77.64205209948439,42090.13765837553,1091.855502005271,13363.780756798216,373.2053243086532,321.099596183252,599.1803699097159,988.3503351681571,291.8453200359677,40.73001126202871
